id,product_id,tiki_product_id,seller_product_id,sku,name,short_description,type,brand_name,brand_id,price,list_price,original_price,market_price,discount,discount_rate,rating_average,review_count,quantity_sold,quantity_sold_text,is_official_store,is_freeship,inventory_status,is_tikinow,tikinow_time,thumbnail_url,product_url,badges,seller_id,seller_name,seller_type,seller_logo,seller_rating,seller_reviews,seller_followers,category_id,category_name,stock_qty,stock_available,stock_preorder,stock_min_sale_qty,stock_max_sale_qty
200024913,,,200024914,7445567709282,Sạc cho Surface Laptop Go  - Hàng Nhập Khẩu New Seal,,,MISUFUJl,7834739,776146,,776146,,0,0,0.0,0,,,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/40/a5/92/5c7b143c2c210358b88432e86bf5021c.jpg,https://tiki.vn/sac-cho-surface-laptop-go-hang-chinh-hang-miac1268-p200024913.html?spid=200024914,,308064,Điện Tử HI-END,,,,,,,,,,,,
275633049,,,275633051,8662364142304,Pin Tương Thích Cho Laptop 6 Cell Laptop Dell Inspiron N3543 - Hàng Nhập Khẩu New Seal TEEMO PC TEBAT304,,,TEEMO PC,8217634,623000,,623000,,0,0,0.0,0,,,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/28/00/00/f902beebcfa9e4957eadbafb3ac768fe.jpg,https://tiki.vn/pin-tuong-thich-cho-laptop-6-cell-laptop-dell-inspiron-n3543-hang-nhap-khau-new-seal-teemo-pc-tebat304-p275633049.html?spid=275633051,,287052,TEEMO PC OFFICIAL STORE,,,,,,,,,,,,
206255442,,,206255443,3752819079168,Balo laptop nam phong cách mới – BLLT5557,,,Bee Gee,153494,700000,,700000,,0,0,0.0,0,,,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/ce/c1/7a/856a3e08a1d01ba85ea1ba14cca91edf.jpg,https://tiki.vn/balo-laptop-nam-phong-cach-moi-bllt5557-p206255442.html?spid=206255443,,975,BEE GEE SHOP,,,,,,,,,,,,
203950031,,,203950032,4652547726368,Balo laptop nam phong cách mới – BLLT5552,,,Bee Gee,153494,1930000,,1930000,,0,0,0.0,0,,,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/25/45/a5/dc57343550c721862280a7669a01fc01.jpg,https://tiki.vn/balo-laptop-nam-phong-cach-moi-bllt5552-p203950031.html?spid=203950032,,975,BEE GEE SHOP,,,,,,,,,,,,
271128587,,,276472071,8516140177097,Giá đỡ Laptop Giá Đỡ Tích Hợp Đế Tản Nhiệt Chống Trượt Tiện Lợi Cho Laptop 12 - 15Inch siêu xịn - Hàng Chính hãng MINIIN,,,MINIIN,5132069,92650,,92650,,0,0,5.0,2,20.0,Đã bán 20,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/a2/e6/df/139894551ace08e59261ca1327b3d5ef.jpg,https://tiki.vn/gia-do-laptop-gia-do-tich-hop-de-tan-nhiet-chong-truot-tien-loi-cho-laptop-12-15inch-sieu-xin-hang-chinh-hang-miniin-p271128587.html?spid=276472071,,203034,Gia Dụng Trí Vũ,,,,,,,,,,,,
230249651,,,230249653,7155055799828,"Bao đựng máy tính xách tay Wiwu Minimalist Laptop Sleeve cho macbook, laptop bảo vệ chống sốc - Hàng chính hãng",,,WIWU,212267,350000,,350000,,0,0,0.0,0,1.0,Đã bán 1,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/6b/07/06/23d1fea5bab4d9e43feda39822ee967e.jpg,https://tiki.vn/bao-dung-may-tinh-xach-tay-wiwu-minimalist-laptop-sleeve-cho-macbook-laptop-bao-ve-chong-soc-hang-chinh-hang-p230249651.html?spid=230249653,,233389,WiWU Official Store,,,,,,,,,,,,
203841893,,,203841894,7452660832993,Balo laptop nam phong cách mới – BLLT5550,,,Bee Gee,153494,2200000,,2200000,,0,0,0.0,0,,,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/25/df/50/47ca0e24c11dfea631a72a6c0e1c576c.jpg,https://tiki.vn/balo-laptop-nam-phong-cach-moi-bllt5550-p203841893.html?spid=203841894,,975,BEE GEE SHOP,,,,,,,,,,,,
275087940,,,275087964,6517335417886,Balo Laptop 15.6 inch KINGBAG Sofia I - Hàng Chính Hãng,,,King Bag,5236489,552000,,655000,,103000,16,0.0,0,,,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/a5/90/cb/9769b3a64ec779f754544caf38d8aebe.jpg,https://tiki.vn/balo-laptop-15-6-inch-kingbag-sofia-i-hang-chinh-hang-p275087940.html?spid=275087964,,19581,Balonation,,,,,,,,,,,,
274163311,,,274163313,7590777147220,Cặp Laptop 15.6 inch SAKOS Flexi - Hàng Chính Hãng,,,Sakos,53195,871000,,1250000,,379000,30,0.0,0,2.0,Đã bán 2,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/1f/22/c1/3a7564d0bcf739402fcea321f4374259.jpg,https://tiki.vn/cap-laptop-15-inch-sakos-flexi-hang-chinh-hang-p274163311.html?spid=274163313,,19581,Balonation,,,,,,,,,,,,
271189755,,,271189756,9822937085704,Cặp đựng laptop bền Xbags Elegant Xb 4201,,,XBags,3825013,219000,,270000,,51000,19,0.0,0,,,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/fd/aa/bf/ce3a216da897dccc95e2c73cc8fc54c0.jpg,https://tiki.vn/cap-dung-laptop-ben-xbags-elegant-xb-4201-p271189755.html?spid=271189756,,265325,Thế Giới Balo Xbags,,,,,,,,,,,,
